OID_,FieldName,ZONE_CODE,COUNT,AREA,Variable,Dimensions,StdTime,StdTime_Max,MEAN,STD
166,19_E,4,3.000000000000000,3000000.000000000000000,sun,StdTime,01/10/2018 00:00:00,01/11/2018 00:00:00,167.922226238919222,0.752803593156375
167,19_F,5,5.000000000000000,5000000.000000000000000,sun,StdTime,01/10/2018 00:00:00,01/11/2018 00:00:00,129.753181533174882,0.204621623152856
168,19_J,6,6.000000000000000,6000000.000000000000000,sun,StdTime,01/10/2018 00:00:00,01/11/2018 00:00:00,110.246649650537648,0.688139097315545
169,19_K,7,4.000000000000000,4000000.000000000000000,sun,StdTime,01/10/2018 00:00:00,01/11/2018 00:00:00,142.138500353439269,0.134652323674019
170,19_M,8,6.000000000000000,6000000.000000000000000,sun,StdTime,01/10/2018 00:00:00,01/11/2018 00:00:00,100.404816406205839,0.675687606112473
171,19_N,9,4.000000000000000,4000000.000000000000000,sun,StdTime,01/10/2018 00:00:00,01/11/2018 00:00:00,98.287505717574902,0.402839569832158
172,19_O,10,4.000000000000000,4000000.000000000000000,sun,StdTime,01/10/2018 00:00:00,01/11/2018 00:00:00,108.637080860035283,0.748073286082017
173,19_P,11,5.000000000000000,5000000.000000000000000,sun,StdTime,01/10/2018 00:00:00,01/11/2018 00:00:00,123.841147219788212,0.335767288528455
174,19_T,12,5.000000000000000,5000000.000000000000000,sun,StdTime,01/10/2018 00:00:00,01/11/2018 00:00:00,87.219276032721964,0.152743208278711
175,19_V,13,4.000000000000000,4000000.000000000000000,sun,StdTime,01/10/2018 00:00:00,01/11/2018 00:00:00,86.767993993054347,0.256253617562466
176,19_W,14,4.000000000000000,4000000.000000000000000,sun,StdTime,01/10/2018 00:00:00,01/11/2018 00:00:00,112.144570184675374,0.396584476887930
177,19_X_A,15,4.000000000000000,4000000.000000000000000,sun,StdTime,01/10/2018 00:00:00,01/11/2018 00:00:00,104.670177302819326,0.765229106661982
178,19_X_B,16,4.000000000000000,4000000.000000000000000,sun,StdTime,01/10/2018 00:00:00,01/11/2018 00:00:00,107.832701067219730,0.970622659962376
179,19_Y,17,4.000000000000000,4000000.000000000000000,sun,StdTime,01/10/2018 00:00:00,01/11/2018 00:00:00,90.346222868262146,0.497208847150265
