OID_,FieldName,ZONE_CODE,COUNT,AREA,Variable,Dimensions,StdTime,StdTime_Max,MEAN,STD
70,19_X_B,16,4.000000000000000,4000000.000000000000000,rainfall,StdTime,01/04/2018 09:00:00,01/05/2018 09:00:00,80.447301732318962,4.964516895202865
71,19_Y,17,4.000000000000000,4000000.000000000000000,rainfall,StdTime,01/04/2018 09:00:00,01/05/2018 09:00:00,43.358440383306537,1.389739709435132
72,19_Z,18,5.000000000000000,5000000.000000000000000,rainfall,StdTime,01/04/2018 09:00:00,01/05/2018 09:00:00,69.846486855029596,0.793513201640259
73,19_A,1,4.000000000000000,4000000.000000000000000,rainfall,StdTime,01/05/2018 09:00:00,01/06/2018 09:00:00,48.399389291048429,0.273606339376489
74,19_AA,2,5.000000000000000,5000000.000000000000000,rainfall,StdTime,01/05/2018 09:00:00,01/06/2018 09:00:00,39.237642579675182,2.366772958617088
75,19_BB,3,4.000000000000000,4000000.000000000000000,rainfall,StdTime,01/05/2018 09:00:00,01/06/2018 09:00:00,31.392719543209427,0.578698293584133
76,19_E,4,3.000000000000000,3000000.000000000000000,rainfall,StdTime,01/05/2018 09:00:00,01/06/2018 09:00:00,32.788626176058500,1.179066358841868
77,19_F,5,5.000000000000000,5000000.000000000000000,rainfall,StdTime,01/05/2018 09:00:00,01/06/2018 09:00:00,29.089655320881533,0.513421377723117
78,19_J,6,6.000000000000000,6000000.000000000000000,rainfall,StdTime,01/05/2018 09:00:00,01/06/2018 09:00:00,16.050824346645300,0.318247619200861
79,19_K,7,4.000000000000000,4000000.000000000000000,rainfall,StdTime,01/05/2018 09:00:00,01/06/2018 09:00:00,31.714593902269456,0.243117234028558
80,19_M,8,6.000000000000000,6000000.000000000000000,rainfall,StdTime,01/05/2018 09:00:00,01/06/2018 09:00:00,34.058545612293692,0.877693203783324
81,19_N,9,4.000000000000000,4000000.000000000000000,rainfall,StdTime,01/05/2018 09:00:00,01/06/2018 09:00:00,36.513489109472516,0.573527097178532
82,19_O,10,4.000000000000000,4000000.000000000000000,rainfall,StdTime,01/05/2018 09:00:00,01/06/2018 09:00:00,44.412382924790187,1.038133230215752
83,19_P,11,5.000000000000000,5000000.000000000000000,rainfall,StdTime,01/05/2018 09:00:00,01/06/2018 09:00:00,23.813914897858773,0.357972032946894
84,19_T,12,5.000000000000000,5000000.000000000000000,rainfall,StdTime,01/05/2018 09:00:00,01/06/2018 09:00:00,28.326283559166210,0.559247316167184
85,19_V,13,4.000000000000000,4000000.000000000000000,rainfall,StdTime,01/05/2018 09:00:00,01/06/2018 09:00:00,30.030261024708864,0.364558818829631
86,19_W,14,4.000000000000000,4000000.000000000000000,rainfall,StdTime,01/05/2018 09:00:00,01/06/2018 09:00:00,25.128733427382247,0.110627885498791
87,19_X_A,15,4.000000000000000,4000000.000000000000000,rainfall,StdTime,01/05/2018 09:00:00,01/06/2018 09:00:00,24.803450947945191,0.634307842665779
88,19_X_B,16,4.000000000000000,4000000.000000000000000,rainfall,StdTime,01/05/2018 09:00:00,01/06/2018 09:00:00,21.311850215880426,0.541474246937883
89,19_Y,17,4.000000000000000,4000000.000000000000000,rainfall,StdTime,01/05/2018 09:00:00,01/06/2018 09:00:00,26.353362706733524,0.644622275731641
90,19_Z,18,5.000000000000000,5000000.000000000000000,rainfall,StdTime,01/05/2018 09:00:00,01/06/2018 09:00:00,16.234147400253910,0.344265789223337
91,19_A,1,4.000000000000000,4000000.000000000000000,rainfall,StdTime,01/06/2018 09:00:00,01/07/2018 09:00:00,3.889274009221749,0.060802762781815
92,19_AA,2,5.000000000000000,5000000.000000000000000,rainfall,StdTime,01/06/2018 09:00:00,01/07/2018 09:00:00,36.849528284104380,0.317303792700914
93,19_BB,3,4.000000000000000,4000000.000000000000000,rainfall,StdTime,01/06/2018 09:00:00,01/07/2018 09:00:00,37.397771156231464,0.132889585526329
94,19_E,4,3.000000000000000,3000000.000000000000000,rainfall,StdTime,01/06/2018 09:00:00,01/07/2018 09:00:00,2.026191608621000,0.153769117255114
95,19_F,5,5.000000000000000,5000000.000000000000000,rainfall,StdTime,01/06/2018 09:00:00,01/07/2018 09:00:00,9.696185837505604,0.070397550982344
96,19_J,6,6.000000000000000,6000000.000000000000000,rainfall,StdTime,01/06/2018 09:00:00,01/07/2018 09:00:00,53.707412963448043,1.089757955813743
97,19_K,7,4.000000000000000,4000000.000000000000000,rainfall,StdTime,01/06/2018 09:00:00,01/07/2018 09:00:00,15.325966489944907,0.016301419320595
98,19_M,8,6.000000000000000,6000000.000000000000000,rainfall,StdTime,01/06/2018 09:00:00,01/07/2018 09:00:00,25.279463375671121,1.022659181454602
99,19_N,9,4.000000000000000,4000000.000000000000000,rainfall,StdTime,01/06/2018 09:00:00,01/07/2018 09:00:00,27.798963421284945,0.610299400753303
100,19_O,10,4.000000000000000,4000000.000000000000000,rainfall,StdTime,01/06/2018 09:00:00,01/07/2018 09:00:00,29.438741967691470,1.779128762444692
101,19_P,11,5.000000000000000,5000000.000000000000000,rainfall,StdTime,01/06/2018 09:00:00,01/07/2018 09:00:00,18.727808550190272,0.346043845546179
102,19_T,12,5.000000000000000,5000000.000000000000000,rainfall,StdTime,01/06/2018 09:00:00,01/07/2018 09:00:00,30.562250212033401,0.643565525025229
103,19_V,13,4.000000000000000,4000000.000000000000000,rainfall,StdTime,01/06/2018 09:00:00,01/07/2018 09:00:00,29.849938241087063,0.432733324842759
104,19_W,14,4.000000000000000,4000000.000000000000000,rainfall,StdTime,01/06/2018 09:00:00,01/07/2018 09:00:00,22.299095374642157,1.084583205299833
105,19_X_A,15,4.000000000000000,4000000.000000000000000,rainfall,StdTime,01/06/2018 09:00:00,01/07/2018 09:00:00,33.470712154906870,1.792187602874038
106,19_X_B,16,4.000000000000000,4000000.000000000000000,rainfall,StdTime,01/06/2018 09:00:00,01/07/2018 09:00:00,53.449569889466488,3.414891339157546
107,19_Y,17,4.000000000000000,4000000.000000000000000,rainfall,StdTime,01/06/2018 09:00:00,01/07/2018 09:00:00,25.636869089061069,0.778232569772629
108,19_Z,18,5.000000000000000,5000000.000000000000000,rainfall,StdTime,01/06/2018 09:00:00,01/07/2018 09:00:00,53.106855124849815,0.639645085327762
