OID_,FieldName,ZONE_CODE,COUNT,AREA,Variable,Dimensions,StdTime,StdTime_Max,MEAN,STD
93,19_BB,3,4.000000000000000,4000000.000000000000000,groundfrost,StdTime,01/06/2018 00:00:00,01/07/2018 00:00:00,0.366118994478322,0.029336946455744
94,19_E,4,3.000000000000000,3000000.000000000000000,groundfrost,StdTime,01/06/2018 00:00:00,01/07/2018 00:00:00,0.000000000000000,0.000000000000000
95,19_F,5,5.000000000000000,5000000.000000000000000,groundfrost,StdTime,01/06/2018 00:00:00,01/07/2018 00:00:00,0.002637077571973,0.005274155143946
96,19_J,6,6.000000000000000,6000000.000000000000000,groundfrost,StdTime,01/06/2018 00:00:00,01/07/2018 00:00:00,0.000000000000000,0.000000000000000
97,19_K,7,4.000000000000000,4000000.000000000000000,groundfrost,StdTime,01/06/2018 00:00:00,01/07/2018 00:00:00,0.000000000000000,0.000000000000000
98,19_M,8,6.000000000000000,6000000.000000000000000,groundfrost,StdTime,01/06/2018 00:00:00,01/07/2018 00:00:00,0.001561615491854,0.003491878394502
99,19_N,9,4.000000000000000,4000000.000000000000000,groundfrost,StdTime,01/06/2018 00:00:00,01/07/2018 00:00:00,0.118302378246036,0.086600932733758
100,19_O,10,4.000000000000000,4000000.000000000000000,groundfrost,StdTime,01/06/2018 00:00:00,01/07/2018 00:00:00,0.645016414344198,0.137759086387898
101,19_P,11,5.000000000000000,5000000.000000000000000,groundfrost,StdTime,01/06/2018 00:00:00,01/07/2018 00:00:00,0.000000000000000,0.000000000000000
102,19_T,12,5.000000000000000,5000000.000000000000000,groundfrost,StdTime,01/06/2018 00:00:00,01/07/2018 00:00:00,0.421452167286030,0.042161789396769
103,19_V,13,4.000000000000000,4000000.000000000000000,groundfrost,StdTime,01/06/2018 00:00:00,01/07/2018 00:00:00,0.321737468056278,0.015273272371847
104,19_W,14,4.000000000000000,4000000.000000000000000,groundfrost,StdTime,01/06/2018 00:00:00,01/07/2018 00:00:00,0.000000000000000,0.000000000000000
105,19_X_A,15,4.000000000000000,4000000.000000000000000,groundfrost,StdTime,01/06/2018 00:00:00,01/07/2018 00:00:00,0.214948806135507,0.027279720526455
106,19_X_B,16,4.000000000000000,4000000.000000000000000,groundfrost,StdTime,01/06/2018 00:00:00,01/07/2018 00:00:00,0.032460471525129,0.033899139778527
107,19_Y,17,4.000000000000000,4000000.000000000000000,groundfrost,StdTime,01/06/2018 00:00:00,01/07/2018 00:00:00,0.034580396289825,0.042801462640086
108,19_Z,18,5.000000000000000,5000000.000000000000000,groundfrost,StdTime,01/06/2018 00:00:00,01/07/2018 00:00:00,0.000000000000000,0.000000000000000
109,19_A,1,4.000000000000000,4000000.000000000000000,groundfrost,StdTime,01/07/2018 00:00:00,01/08/2018 00:00:00,0.021793423317109,0.024999313646738
110,19_AA,2,5.000000000000000,5000000.000000000000000,groundfrost,StdTime,01/07/2018 00:00:00,01/08/2018 00:00:00,0.016263851551627,0.013402840079553
111,19_BB,3,4.000000000000000,4000000.000000000000000,groundfrost,StdTime,01/07/2018 00:00:00,01/08/2018 00:00:00,0.000000000000000,0.000000000000000
